base_name,original_filename,img_h,img_w,ssim_whole,ssim_edit_region,edit_region_pct,ssim_level,ssim_tier
6a2c2cc4-7b53-4b68-8720-de570c1ba69e_0,6a2c2cc4-7b53-4b68-8720-de570c1ba69e_0.jpg,512,448,0.99522,0.91854,5.31,🔶 MODERATE,moderate
6a315608-89d8-4212-99f7-c43ce70c8720_1,6a315608-89d8-4212-99f7-c43ce70c8720_1.jpg,512,392,0.99114,0.9093,9.32,🔶 MODERATE,moderate
6a463412-358f-46ee-9ef6-898e9e2e6f57_0,6a463412-358f-46ee-9ef6-898e9e2e6f57.jpg_0.jpg,512,438,0.99245,0.9003,6.05,🔶 MODERATE,moderate
6a482990-e010-4030-bab9-0b0179a69876_0,6a482990-e010-4030-bab9-0b0179a69876_0.jpg,512,354,0.99601,0.95756,8.37,⚠️  MILD,mild
6a4e547b-6522-48b4-a93d-959038e37073_5,6a4e547b-6522-48b4-a93d-959038e37073.jpg_5.jpg,456,350,0.99402,0.95227,10.05,⚠️  MILD,mild
6a53c7d0-b247-4e60-bc59-2555dcc15b99_0,6a53c7d0-b247-4e60-bc59-2555dcc15b99.jpg_0.jpg,512,427,0.98589,0.84222,8.24,🔴 SIGNIFICANT,significant
6a571c40-ba8d-4994-b18a-fbe7a4bce08b_1,6a571c40-ba8d-4994-b18a-fbe7a4bce08b_1.jpg,512,409,0.99873,0.97859,4.45,⚠️  MILD,mild
6a587f50-7b9e-4bc0-adc8-8731bffdf78d_0,6a587f50-7b9e-4bc0-adc8-8731bffdf78d_0.jpg,512,383,0.99313,0.91547,7.76,🔶 MODERATE,moderate
6a59e8b7-0123-49e8-9cb0-6946fc66e636_2,6a59e8b7-0123-49e8-9cb0-6946fc66e636_2.jpg,512,396,0.98486,0.85567,10.03,🔴 SIGNIFICANT,significant
6a67c853-0849-48ed-9421-4e2a656a4406_0,6a67c853-0849-48ed-9421-4e2a656a4406.jpg_0.jpg,512,373,0.99521,0.94353,6.84,⚠️  MILD,mild
6a6dbeb4-1a2c-430b-bca1-03d5c358dd3b_0,6a6dbeb4-1a2c-430b-bca1-03d5c358dd3b.jpg_0.jpg,512,419,0.99466,0.94055,6.9,⚠️  MILD,mild
6a735438-5a96-4500-85b2-1608faea8996_0,6a735438-5a96-4500-85b2-1608faea8996_0.jpg,512,340,0.99336,0.93598,9.71,⚠️  MILD,mild
6a881630-50bf-4255-b6f1-9cb43989be31_0,6a881630-50bf-4255-b6f1-9cb43989be31_0.jpg,512,356,0.99586,0.94359,6.83,⚠️  MILD,mild
6a8999fb-b8f9-43f0-9dd1-e2355ad6a5ca_0,6a8999fb-b8f9-43f0-9dd1-e2355ad6a5ca.jpg_0.jpg,512,404,0.99253,0.941,9.61,⚠️  MILD,mild
6a8999fb-b8f9-43f0-9dd1-e2355ad6a5ca_2,6a8999fb-b8f9-43f0-9dd1-e2355ad6a5ca_2.jpg,512,418,0.99256,0.92704,9.07,⚠️  MILD,mild
6a8999fb-b8f9-43f0-9dd1-e2355ad6a5ca_5,6a8999fb-b8f9-43f0-9dd1-e2355ad6a5ca_5.jpg,512,436,0.98472,0.86429,10.44,🔴 SIGNIFICANT,significant
6a8c50c6-daf5-4ca4-9c9d-bc841cf17131_0,6a8c50c6-daf5-4ca4-9c9d-bc841cf17131_0.jpg,512,347,0.98974,0.88644,8.6,🔶 MODERATE,moderate
6aa7cb0e-696d-48e0-8434-b04eeaea9420_0,6aa7cb0e-696d-48e0-8434-b04eeaea9420_0.jpg,512,361,0.99756,0.9683,6.85,⚠️  MILD,mild
6aadaa77-52cb-40f0-967c-434c169f360a_0,6aadaa77-52cb-40f0-967c-434c169f360a.jpg_0.jpg,512,375,0.99926,1.0,0.0,✅ NEGLIGIBLE,negligible
6ab50f9c-58d9-4ad3-a56d-3e2a1a7f9732_1,6ab50f9c-58d9-4ad3-a56d-3e2a1a7f9732.jpg_1.jpg,512,407,0.99704,0.95081,3.91,⚠️  MILD,mild
6ab54e71-b7b5-43f5-95a7-ade1534e2a0d_0,6ab54e71-b7b5-43f5-95a7-ade1534e2a0d_0.jpg,512,313,0.99026,0.89143,8.5,🔶 MODERATE,moderate
6ab6f0fe-7a68-4347-a44f-d6f5913abc15_0,6ab6f0fe-7a68-4347-a44f-d6f5913abc15.jpg_0.jpg,512,371,0.99378,0.93765,8.68,⚠️  MILD,mild
6ac7aa57-d660-418f-8198-9fbfaf6953cf_0,6ac7aa57-d660-418f-8198-9fbfaf6953cf.jpg_0.jpg,512,392,0.99064,0.89957,8.38,🔶 MODERATE,moderate
6ad08f22-262f-40ab-b47e-f148900c958b_0,6ad08f22-262f-40ab-b47e-f148900c958b.jpg_0.jpg,512,302,0.99935,1.0,0.0,✅ NEGLIGIBLE,negligible
6ad0bf67-f972-4c75-91b4-c6ee0c803927_1,6ad0bf67-f972-4c75-91b4-c6ee0c803927.jpg_1.jpg,512,335,0.99739,0.95498,3.52,⚠️  MILD,mild
6ad6c25c-bb22-4dee-bad4-b79b98d06ff7_0,6ad6c25c-bb22-4dee-bad4-b79b98d06ff7_0.jpg,511,349,0.99423,0.92221,7.0,⚠️  MILD,mild
6ad7a7e0-086b-4782-8464-73511c41adf8_0,6ad7a7e0-086b-4782-8464-73511c41adf8.jpg_0.jpg,512,404,0.98659,0.86381,8.93,🔴 SIGNIFICANT,significant
6ae03b99-49c9-4181-ba50-271f48bd71f6_0,6ae03b99-49c9-4181-ba50-271f48bd71f6_0.jpg,512,341,0.99567,0.95272,8.34,⚠️  MILD,mild
6ae82024-2456-4a75-b111-3ba762d19a1e_0,6ae82024-2456-4a75-b111-3ba762d19a1e.jpg_0.jpg,512,455,0.99063,0.86972,6.25,🔴 SIGNIFICANT,significant
6aea104a-adea-4974-acea-9f203e93b7b3_0,6aea104a-adea-4974-acea-9f203e93b7b3_0.jpg,512,335,0.99605,0.94776,7.08,⚠️  MILD,mild
6af09363-d41c-4a54-a652-b37d4a0a2dc5_0,6af09363-d41c-4a54-a652-b37d4a0a2dc5.jpg_0.jpg,511,362,0.98729,0.87797,9.39,🔴 SIGNIFICANT,significant
6af6dfc0-2a08-4a09-b427-ca0d728c90e4_3,6af6dfc0-2a08-4a09-b427-ca0d728c90e4_3.jpg,512,351,0.99863,0.96755,3.61,⚠️  MILD,mild
6afbf31e-2776-4f70-af2e-8831d79356ee_0,6afbf31e-2776-4f70-af2e-8831d79356ee_0.jpg,512,364,0.99318,0.91346,7.25,🔶 MODERATE,moderate
6b0f03db-060b-4d87-bb9a-bb12cce19cc1_1,6b0f03db-060b-4d87-bb9a-bb12cce19cc1_1.jpg,512,358,0.99584,0.93758,5.59,⚠️  MILD,mild
6b30601c-72da-43c5-91b8-414b789b3537_0,6b30601c-72da-43c5-91b8-414b789b3537.jpg_0.jpg,512,332,0.9811,0.85495,11.83,🔴 SIGNIFICANT,significant
6b3c9a05-c4f8-45a6-b692-4d322881b5a9_1,6b3c9a05-c4f8-45a6-b692-4d322881b5a9.jpg_1.jpg,512,379,0.98698,0.90157,11.86,🔶 MODERATE,moderate
6b4b3853-4eab-4f5c-a7d4-87e3f2d18ddd_1,6b4b3853-4eab-4f5c-a7d4-87e3f2d18ddd_1.jpg,512,366,0.99355,0.94047,10.11,⚠️  MILD,mild
6b734b18-353c-41bc-91fa-a9ee6079df45_0,6b734b18-353c-41bc-91fa-a9ee6079df45.jpg_0.jpg,512,381,0.98936,0.88473,8.24,🔶 MODERATE,moderate
6b891918-bf49-4041-8260-4f9b1c7c5d3d_2,6b891918-bf49-4041-8260-4f9b1c7c5d3d.jpg_2.jpg,512,321,0.99141,0.94428,12.45,⚠️  MILD,mild
6bb9da28-6f62-437c-b818-fde0a974e8f8_0,6bb9da28-6f62-437c-b818-fde0a974e8f8_0.jpg,512,355,0.99362,0.90701,6.47,🔶 MODERATE,moderate
6bbcb8ab-bd16-4854-bcab-7c7a301f667d_0,6bbcb8ab-bd16-4854-bcab-7c7a301f667d_0.jpg,512,369,0.99061,0.9156,10.47,🔶 MODERATE,moderate
6bc5b556-0979-4ec9-9a3e-60c7ad88e95f_2,6bc5b556-0979-4ec9-9a3e-60c7ad88e95f.jpg_2.jpg,512,390,0.98808,0.89406,9.96,🔶 MODERATE,moderate
6bc81ea5-78d0-4a3a-aff2-739aa4275527_0,6bc81ea5-78d0-4a3a-aff2-739aa4275527.jpg_0.jpg,512,342,0.99514,0.93532,6.4,⚠️  MILD,mild
6bdeaebd-25d1-4ea6-93b8-2ef9970f9812_0,6bdeaebd-25d1-4ea6-93b8-2ef9970f9812.jpg_0.jpg,511,381,0.98491,0.88163,11.43,🔶 MODERATE,moderate
6beb5e82-b866-4543-bdeb-0d7e9c1f5884_0,6beb5e82-b866-4543-bdeb-0d7e9c1f5884_0.jpg,511,410,0.98253,0.89754,16.48,🔶 MODERATE,moderate
6bed5df4-3277-40b5-b1a5-31313510bc82_0,6bed5df4-3277-40b5-b1a5-31313510bc82.jpg_0.jpg,512,322,0.99245,0.91947,8.23,🔶 MODERATE,moderate
6c012750-e0af-4beb-b489-5e6bc28e0e09_0,6c012750-e0af-4beb-b489-5e6bc28e0e09.jpg_0.jpg,512,326,0.99172,0.92008,9.24,⚠️  MILD,mild
6c012c8c-23ad-4391-8ed1-f6ca6a257e41_0,6c012c8c-23ad-4391-8ed1-f6ca6a257e41.jpg_0.jpg,512,384,0.99684,0.97302,6.9,⚠️  MILD,mild
6c0ae99f-728e-487e-962c-8a46d68c99e6_0,6c0ae99f-728e-487e-962c-8a46d68c99e6.jpg_0.jpg,512,346,0.99158,0.92128,9.73,⚠️  MILD,mild
6c1ab960-e5da-4731-a186-44302d891353_0,6c1ab960-e5da-4731-a186-44302d891353.jpg_0.jpg,511,402,0.98803,0.86314,7.81,🔴 SIGNIFICANT,significant
6c2308b2-a144-44f8-8977-4d4777ef3c89_0,6c2308b2-a144-44f8-8977-4d4777ef3c89.jpg_0.jpg,512,374,0.99366,0.94524,10.36,⚠️  MILD,mild
6c27fe75-be35-40d9-85a3-3d0048800539_0,6c27fe75-be35-40d9-85a3-3d0048800539.jpg_0.jpg,512,379,0.99156,0.908,7.6,🔶 MODERATE,moderate
6c323afc-3851-4c37-bb72-05afc533511c_0,6c323afc-3851-4c37-bb72-05afc533511c.jpg_0.jpg,512,339,0.99054,0.91899,10.53,🔶 MODERATE,moderate
6c380d4e-957f-4e50-b169-ee81033bc587_0,6c380d4e-957f-4e50-b169-ee81033bc587_0.jpg,512,384,0.99182,0.92504,10.37,⚠️  MILD,mild
6c5156d8-ea9c-4843-9ac0-e5e76953a13e_0,6c5156d8-ea9c-4843-9ac0-e5e76953a13e.jpg_0.jpg,512,390,0.98918,0.90248,9.79,🔶 MODERATE,moderate
6c5e5464-7c05-4063-869a-70d22d3ef926_0,6c5e5464-7c05-4063-869a-70d22d3ef926.jpg_0.jpg,512,389,0.9835,0.84736,9.83,🔴 SIGNIFICANT,significant
6c6dfcdd-d9f9-4eb2-ab0c-377e6309ad8d_0,6c6dfcdd-d9f9-4eb2-ab0c-377e6309ad8d.jpg_0.jpg,512,405,0.98653,0.85926,8.57,🔴 SIGNIFICANT,significant
6c6edaf8-0595-4ea8-a72f-f99e94dc83aa_0,6c6edaf8-0595-4ea8-a72f-f99e94dc83aa.jpg_0.jpg,512,348,0.99237,0.93202,9.99,⚠️  MILD,mild
6c72459f-e8e1-414a-977c-36822045c1bc_0,6c72459f-e8e1-414a-977c-36822045c1bc.jpg_0.jpg,512,378,0.99051,0.92389,10.82,⚠️  MILD,mild
6c7c0a3b-b559-4802-adcc-71233ca29c3e_0,6c7c0a3b-b559-4802-adcc-71233ca29c3e_0.jpg,512,357,0.98834,0.89492,10.57,🔶 MODERATE,moderate
6c8bc861-28b6-463c-b958-69950d3c3359_0,6c8bc861-28b6-463c-b958-69950d3c3359.jpg_0.jpg,512,408,0.9956,0.9479,6.6,⚠️  MILD,mild
6c91bf76-1699-4454-baa2-000d4a7c695c_0,6c91bf76-1699-4454-baa2-000d4a7c695c.jpg_0.jpg,511,330,0.99115,0.91801,9.5,🔶 MODERATE,moderate
6c941ced-429c-4f21-84bb-509cdde37362_0,6c941ced-429c-4f21-84bb-509cdde37362.jpg_0.jpg,512,336,0.99406,0.93443,8.1,⚠️  MILD,mild
6c99ecc2-222e-48a9-824b-33c65cc44690_0,6c99ecc2-222e-48a9-824b-33c65cc44690.jpg_0.jpg,512,369,0.98701,0.89784,11.54,🔶 MODERATE,moderate
6cad6e80-d6c6-4132-af42-e63d9ea63b56_0,6cad6e80-d6c6-4132-af42-e63d9ea63b56_0.jpg,512,378,0.99102,0.90949,9.07,🔶 MODERATE,moderate
6cb8ca1e-c973-4591-bb96-036ab33e135b_0,6cb8ca1e-c973-4591-bb96-036ab33e135b_0.jpg,512,342,0.99583,0.96129,9.99,⚠️  MILD,mild
6cb99806-2f1b-42d7-a6aa-29a201331380_0,6cb99806-2f1b-42d7-a6aa-29a201331380.jpg_0.jpg,395,512,0.47019,0.45345,96.75,🔴 SIGNIFICANT,significant
6cc87a48-4ccc-433f-870d-7ce90aa2c40e_0,6cc87a48-4ccc-433f-870d-7ce90aa2c40e_0.jpg,512,365,0.9928,0.92085,8.56,⚠️  MILD,mild
6ccb5edf-8a3a-4086-82f2-805430355a4c_2,6ccb5edf-8a3a-4086-82f2-805430355a4c.jpg_2.jpg,512,384,0.98601,0.90706,13.58,🔶 MODERATE,moderate
6cce23a0-3e3f-47f1-b088-c6c6423c2115_0,6cce23a0-3e3f-47f1-b088-c6c6423c2115_0.jpg,512,354,0.98557,0.87698,11.23,🔴 SIGNIFICANT,significant
6cd213ff-a24f-4b15-bbc7-a1eda50de01a_0,6cd213ff-a24f-4b15-bbc7-a1eda50de01a.jpg_0.jpg,511,364,0.98315,0.88361,13.03,🔶 MODERATE,moderate
6cd30bb6-382e-4e02-8a95-a5ab306e4250_0,6cd30bb6-382e-4e02-8a95-a5ab306e4250.jpg_0.jpg,512,379,0.99447,0.95326,9.18,⚠️  MILD,mild
6cd3b13f-e653-4ce1-a8d2-f9ae52cf6b11_0,6cd3b13f-e653-4ce1-a8d2-f9ae52cf6b11.jpg_0.jpg,512,379,0.99142,0.93182,10.54,⚠️  MILD,mild
6cd6deff-209f-4ded-b64e-c99ca77cd7fc_1,6cd6deff-209f-4ded-b64e-c99ca77cd7fc.jpg_1.jpg,512,393,0.99109,0.94353,13.39,⚠️  MILD,mild
6cf00923-63be-40cf-97f9-83c8a0b4af1a_0,6cf00923-63be-40cf-97f9-83c8a0b4af1a_0.jpg,511,369,0.99718,0.97358,9.63,⚠️  MILD,mild
6cf2ca19-408c-4469-9ebd-d79ab09db4dd_1,6cf2ca19-408c-4469-9ebd-d79ab09db4dd_1.jpg,512,373,0.99622,0.95815,8.11,⚠️  MILD,mild
6d240445-2d1d-4418-b551-cbf5c8210469_2,6d240445-2d1d-4418-b551-cbf5c8210469.jpg_2.jpg,512,404,0.98346,0.87559,12.36,🔴 SIGNIFICANT,significant
6d29c5d9-10a4-4092-a3a4-4004c77fd5e6_0,6d29c5d9-10a4-4092-a3a4-4004c77fd5e6_0.jpg,512,372,0.99422,0.95182,11.26,⚠️  MILD,mild
6d34052c-ede3-42b4-98f9-9a02cd0e1b79_0,6d34052c-ede3-42b4-98f9-9a02cd0e1b79_0.jpg,512,415,0.98935,0.88796,9.02,🔶 MODERATE,moderate
6d3556bb-a1c2-46cf-be11-e7f6f5e09c99_0,6d3556bb-a1c2-46cf-be11-e7f6f5e09c99_0.jpg,512,356,0.99138,0.93168,12.12,⚠️  MILD,mild
6d4d2f8d-c4a7-46bd-a9c3-ae9a21120c7e_2,6d4d2f8d-c4a7-46bd-a9c3-ae9a21120c7e_2.jpg,512,408,0.99767,0.97624,8.63,⚠️  MILD,mild
6d500ab2-98f6-4a81-bdfa-c37c6ec7a9b3_0,6d500ab2-98f6-4a81-bdfa-c37c6ec7a9b3.jpg_0.jpg,512,364,0.98439,0.86422,10.62,🔴 SIGNIFICANT,significant
6d59e792-ae13-4650-84f5-8764e04ce763_0,6d59e792-ae13-4650-84f5-8764e04ce763.jpg_0.jpg,512,378,0.99402,0.95053,10.16,⚠️  MILD,mild
6d6190f4-638d-4bae-8b2d-5fcf5010bec2_0,6d6190f4-638d-4bae-8b2d-5fcf5010bec2_0.jpg,512,396,0.9949,0.93891,7.85,⚠️  MILD,mild
6d6a60e8-c852-4395-b450-79410cb73b6f_0,6d6a60e8-c852-4395-b450-79410cb73b6f_0.jpg,511,304,0.99603,0.94283,6.35,⚠️  MILD,mild
6d6dbdb3-edc3-45f6-9c89-3a08860ffb92_0,6d6dbdb3-edc3-45f6-9c89-3a08860ffb92_0.jpg,512,357,0.99565,0.94411,7.19,⚠️  MILD,mild
6d835698-723c-4fa1-9617-6aeac3d7e68b_3,6d835698-723c-4fa1-9617-6aeac3d7e68b.jpg_3.jpg,467,386,0.98918,0.91433,10.74,🔶 MODERATE,moderate
6d945f4f-dcb7-4bed-a61a-7e956ea9e14f_0,6d945f4f-dcb7-4bed-a61a-7e956ea9e14f_0.jpg,512,353,0.99634,0.96085,8.55,⚠️  MILD,mild
6da83add-37de-4b02-9df0-2f8c68f11d81_0,6da83add-37de-4b02-9df0-2f8c68f11d81.jpg_0.jpg,512,393,0.99169,0.93641,11.5,⚠️  MILD,mild
6db603a9-9539-4a4a-9170-e4d72c12fe3a_0,6db603a9-9539-4a4a-9170-e4d72c12fe3a.jpg_0.jpg,512,405,0.99525,0.94007,6.71,⚠️  MILD,mild
6dbadca3-b2ff-4819-b318-02ee3ccc3cb1_0,6dbadca3-b2ff-4819-b318-02ee3ccc3cb1_0.jpg,511,380,0.99835,0.97144,5.16,⚠️  MILD,mild
6dc90c7a-8f89-41c9-b792-048d27abd794_0,6dc90c7a-8f89-41c9-b792-048d27abd794.jpg_0.jpg,512,442,0.99611,0.97262,10.45,⚠️  MILD,mild
6dd2a021-a806-4aec-a4f8-5bbe3fd048a6_0,6dd2a021-a806-4aec-a4f8-5bbe3fd048a6_0.jpg,512,410,0.98753,0.88472,10.07,🔶 MODERATE,moderate
6dd4d9ec-5a83-4e96-8536-9322437d1076_3,6dd4d9ec-5a83-4e96-8536-9322437d1076.jpg_3.jpg,512,395,0.98816,0.92982,14.28,⚠️  MILD,mild
6de07014-4110-431a-9649-5152cbe49365_0,6de07014-4110-431a-9649-5152cbe49365_0.jpg,512,412,0.98313,0.8773,13.27,🔴 SIGNIFICANT,significant
6deb3298-2b78-4fb1-8142-61c793e8c0cc_0,6deb3298-2b78-4fb1-8142-61c793e8c0cc.jpg_0.jpg,512,360,0.99594,0.94778,6.05,⚠️  MILD,mild
6deb3e1b-c93d-4c2a-af95-60f790311c31_2,6deb3e1b-c93d-4c2a-af95-60f790311c31.jpg_2.jpg,512,403,0.99659,0.9729,8.85,⚠️  MILD,mild
6def9eb4-86b1-4630-b6f0-56b03bccde87_0,6def9eb4-86b1-4630-b6f0-56b03bccde87.jpg_0.jpg,512,336,0.99663,0.96441,6.9,⚠️  MILD,mild
6e16c339-07fb-412b-9e41-2ceda35cbd9a_0,6e16c339-07fb-412b-9e41-2ceda35cbd9a_0.jpg,512,350,0.9926,0.94055,11.83,⚠️  MILD,mild
6e196898-0577-4978-8e03-2cc0852af3c4_0,6e196898-0577-4978-8e03-2cc0852af3c4_0.jpg,512,367,0.9769,0.86868,16.97,🔴 SIGNIFICANT,significant
6e1b51e2-f93a-4879-b48b-d1ce74b41a7e_0,6e1b51e2-f93a-4879-b48b-d1ce74b41a7e.jpg_0.jpg,512,353,0.99374,0.93955,8.44,⚠️  MILD,mild
6e27abbf-87bc-4113-847b-552975af6691_1,6e27abbf-87bc-4113-847b-552975af6691.jpg_1.jpg,343,241,0.98934,0.91195,10.16,🔶 MODERATE,moderate
6e358b34-96e9-4c5d-b69e-6f54938fb4db_0,6e358b34-96e9-4c5d-b69e-6f54938fb4db.jpg_0.jpg,512,393,0.99207,0.90618,7.26,🔶 MODERATE,moderate
6e3cbabe-488e-4c84-901b-36da03ea8241_0,6e3cbabe-488e-4c84-901b-36da03ea8241.jpg_0.jpg,512,365,0.99082,0.91689,9.77,🔶 MODERATE,moderate
6e48a5f2-4efc-4d5a-a97b-87746cadd82d_0,6e48a5f2-4efc-4d5a-a97b-87746cadd82d.jpg_0.jpg,512,382,0.99261,0.92361,8.67,⚠️  MILD,mild
6e48a5f2-4efc-4d5a-a97b-87746cadd82d_1,6e48a5f2-4efc-4d5a-a97b-87746cadd82d.jpg_1.jpg,512,370,0.99331,0.90707,6.16,🔶 MODERATE,moderate
6e59d823-b9c7-4fa9-aa80-0739c41527b9_0,6e59d823-b9c7-4fa9-aa80-0739c41527b9_0.jpg,512,368,0.99477,0.95104,10.11,⚠️  MILD,mild
6e5a161b-bd97-4f54-895a-750ca7ffc2c3_0,6e5a161b-bd97-4f54-895a-750ca7ffc2c3.jpg_0.jpg,512,374,0.99008,0.90967,10.2,🔶 MODERATE,moderate
6e6d8cf3-5df6-4047-b91e-aa62548ef3fb_0,6e6d8cf3-5df6-4047-b91e-aa62548ef3fb.jpg_0.jpg,512,361,0.9964,0.9603,7.62,⚠️  MILD,mild
6e94e597-22c6-4ac5-9828-c6b0e8407bbc_0,6e94e597-22c6-4ac5-9828-c6b0e8407bbc.jpg_0.jpg,512,506,0.99549,0.94345,6.01,⚠️  MILD,mild
6e9a3128-48a3-4531-9ee5-be2a0c77faf5_0,6e9a3128-48a3-4531-9ee5-be2a0c77faf5.jpg_0.jpg,512,369,0.99566,0.94157,6.01,⚠️  MILD,mild
6eaa9038-754c-4545-af37-b6386b61e520_0,6eaa9038-754c-4545-af37-b6386b61e520_0.jpg,512,354,0.99404,0.93599,8.82,⚠️  MILD,mild
6eabf0cf-87b4-4cf5-ae4b-2846e92a40e9_0,6eabf0cf-87b4-4cf5-ae4b-2846e92a40e9.jpg_0.jpg,511,417,0.99289,0.95507,11.86,⚠️  MILD,mild
6ec25afd-3e8f-45bc-8fc5-2586c0615326_1,6ec25afd-3e8f-45bc-8fc5-2586c0615326.jpg_1.jpg,512,349,0.99332,0.93646,8.52,⚠️  MILD,mild
6ec27ff9-dce5-46cd-8e00-47c496630fb6_0,6ec27ff9-dce5-46cd-8e00-47c496630fb6.jpg_0.jpg,512,426,0.99005,0.90192,8.92,🔶 MODERATE,moderate
6ed22aa0-fc0c-48d8-aef8-565c1760d12f_1,6ed22aa0-fc0c-48d8-aef8-565c1760d12f.jpg_1.jpg,512,360,0.99268,0.90907,6.98,🔶 MODERATE,moderate
6ee2880b-97a7-4a4a-a169-3c389fd6899b_1,6ee2880b-97a7-4a4a-a169-3c389fd6899b.jpg_1.jpg,512,395,0.99479,0.95676,9.36,⚠️  MILD,mild
6ee31f0a-29c6-4880-a382-6b093c33708d_0,6ee31f0a-29c6-4880-a382-6b093c33708d.jpg_0.jpg,512,346,0.99012,0.8958,8.32,🔶 MODERATE,moderate
6ef1fe09-b8b8-4e32-95ed-89e98864cb72_1,6ef1fe09-b8b8-4e32-95ed-89e98864cb72.jpg_1.jpg,512,422,0.98339,0.87863,12.46,🔴 SIGNIFICANT,significant
6ef80c59-fbd8-4be1-914f-eef613c806c6_0,6ef80c59-fbd8-4be1-914f-eef613c806c6.jpg_0.jpg,512,389,0.98933,0.90027,9.2,🔶 MODERATE,moderate
6ef8da42-3d37-4238-b888-9b38eb4c0282_2,6ef8da42-3d37-4238-b888-9b38eb4c0282.jpg_2.jpg,336,252,0.99599,0.97685,11.4,⚠️  MILD,mild
6eff7ae4-075b-4227-bf52-920f843d6da9_0,6eff7ae4-075b-4227-bf52-920f843d6da9_0.jpg,512,373,0.99145,0.92945,11.56,⚠️  MILD,mild
6f002512-a379-4f1a-a01e-db2e1a667802_0,6f002512-a379-4f1a-a01e-db2e1a667802.jpg_0.jpg,512,369,0.99394,0.93568,7.56,⚠️  MILD,mild
6f3967a5-18a9-44c8-b8b4-71207192da03_0,6f3967a5-18a9-44c8-b8b4-71207192da03.jpg_0.jpg,512,401,0.99094,0.87583,6.49,🔴 SIGNIFICANT,significant
6f42afc2-78a8-47f4-ad62-40a15e3f5d46_0,6f42afc2-78a8-47f4-ad62-40a15e3f5d46.jpg_0.jpg,512,358,0.99581,0.95992,8.66,⚠️  MILD,mild
6f539a28-226e-4b09-9579-6d574b02f521_0,6f539a28-226e-4b09-9579-6d574b02f521.jpg_0.jpg,512,315,0.9926,0.92229,8.05,⚠️  MILD,mild
6f651335-461c-4a60-95e5-7efc8e563857_0,6f651335-461c-4a60-95e5-7efc8e563857.jpg_0.jpg,512,389,0.98992,0.92027,11.67,⚠️  MILD,mild
6f6b51df-065d-414d-a44a-63977ab0d114_0,6f6b51df-065d-414d-a44a-63977ab0d114.jpg_0.jpg,512,354,0.98655,0.8768,10.17,🔴 SIGNIFICANT,significant
6f7036e7-56cd-4a00-b9f1-8ee34bd172aa_1,6f7036e7-56cd-4a00-b9f1-8ee34bd172aa_1.jpg,512,415,0.98361,0.87562,12.65,🔴 SIGNIFICANT,significant
6f70f787-a95f-42d7-81d8-4464c520ed3b_0,6f70f787-a95f-42d7-81d8-4464c520ed3b.jpg_0.jpg,512,368,0.99524,0.95218,6.36,⚠️  MILD,mild
6f878ac2-d030-47d5-a6f1-3841656e790e_0,6f878ac2-d030-47d5-a6f1-3841656e790e_0.jpg,512,378,0.98682,0.84136,7.98,🔴 SIGNIFICANT,significant
6f87b44d-f87f-4f6a-829d-3fbac5d36e47_0,6f87b44d-f87f-4f6a-829d-3fbac5d36e47.jpg_0.jpg,512,404,0.98904,0.88738,8.67,🔶 MODERATE,moderate
6f9a0d48-1f68-4307-ad64-980baa782fc2_3,6f9a0d48-1f68-4307-ad64-980baa782fc2.jpg_3.jpg,512,416,0.9843,0.86596,10.56,🔴 SIGNIFICANT,significant
6f9e1b42-1569-4464-af87-3b6375201092_0,6f9e1b42-1569-4464-af87-3b6375201092.jpg_0.jpg,401,512,0.99725,0.96019,4.36,⚠️  MILD,mild
6fa49483-cf87-47fe-8ca2-3eb183ca2e3d_0,6fa49483-cf87-47fe-8ca2-3eb183ca2e3d.jpg_0.jpg,512,384,0.99427,0.95237,8.98,⚠️  MILD,mild
6fa5e5a1-716a-42ec-b4f6-10998f2ba33c_0,6fa5e5a1-716a-42ec-b4f6-10998f2ba33c.jpg_0.jpg,511,420,0.99027,0.91963,10.65,🔶 MODERATE,moderate
6fa6a737-34c1-4534-9868-45cbd153c88e_1,6fa6a737-34c1-4534-9868-45cbd153c88e.jpg_1.jpg,512,321,0.99396,0.93683,7.86,⚠️  MILD,mild
6fec0cd9-e713-4c09-945a-645c750644b3_0,6fec0cd9-e713-4c09-945a-645c750644b3.jpg_0.jpg,512,367,0.99338,0.93858,8.35,⚠️  MILD,mild
70077035-d82b-476b-a720-39050138bd14_2,70077035-d82b-476b-a720-39050138bd14_2.jpg,511,436,0.98997,0.90176,9.21,🔶 MODERATE,moderate
700a5a3e-fd78-41b1-ab6b-79d83d34e130_0,700a5a3e-fd78-41b1-ab6b-79d83d34e130.jpg_0.jpg,512,408,0.99292,0.93989,9.74,⚠️  MILD,mild
700ba536-ade0-46e4-8822-5d3640c7f5ac_0,700ba536-ade0-46e4-8822-5d3640c7f5ac.jpg_0.jpg,512,383,0.99176,0.93467,10.68,⚠️  MILD,mild
701d7396-bdf9-4e81-9c16-b0bcaefc5880_0,701d7396-bdf9-4e81-9c16-b0bcaefc5880.jpg_0.jpg,511,313,0.98835,0.89421,9.89,🔶 MODERATE,moderate
7029cce2-13e8-4c85-a79c-fbb8a419046d_0,7029cce2-13e8-4c85-a79c-fbb8a419046d_0.jpg,512,373,0.9976,0.96449,6.07,⚠️  MILD,mild
